Student_ID,Age,Gender,Education_Level,Course_Name,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Learning_Style,Feedback_Score,Dropout_Likelihood,Final_Exam_Category
S01638,0.735294118,0,2,0,0.799591002,0.333333333,0.724637681,0.816326531,0.610169492,2,0.246376812,0,0,0,Low
S01639,0.058823529,1,2,3,0.36809816,0,0.826086957,0.06122449,0.050847458,0,0.797101449,1,0.25,0,High
S01640,0.411764706,1,2,2,0.171779141,0.333333333,0.014492754,0.12244898,0.694915254,0,0.014492754,2,0.75,1,Low
S01641,0.058823529,0,0,3,0.298568507,0.333333333,0.304347826,0.857142857,0.966101695,2,0.463768116,2,0.25,0,Low
S01642,1,0,2,0,0.480572597,1,0.579710145,0.183673469,0.508474576,2,0.260869565,2,0.5,0,Low
S01643,0.382352941,0,2,2,0.253578732,1,0.797101449,0.204081633,0.525423729,2,0.739130435,3,0,0,Medium
S01644,0.970588235,0,2,2,0.680981595,0.333333333,0.217391304,0.408163265,0.118644068,2,0.623188406,1,0,0,Medium
S01645,0.352941176,0,2,3,0.396728016,0.666666667,0.565217391,0.102040816,0.627118644,0,0.362318841,1,0,0,Low
S01646,0.529411765,1,2,3,0.934560327,0.666666667,0.130434783,0.795918367,0.525423729,2,0.086956522,2,1,1,Low
S01647,0.205882353,0,2,2,0.928425358,0,0.246376812,0.387755102,0.813559322,2,0.971014493,2,1,0,High
S01648,0.323529412,1,1,1,0.202453988,0.333333333,0.869565217,0.612244898,0.644067797,2,0.449275362,3,0.25,0,Low
S01649,0.911764706,0,1,2,0.155419223,0,0.420289855,0.306122449,0.847457627,1,0.782608696,1,0.25,0,High
S01650,0.588235294,0,2,0,0.18609407,0,0.84057971,0.632653061,0.457627119,0,0.550724638,1,0.25,0,Medium
S01651,0.235294118,2,2,2,0.034764826,1,0.086956522,0.632653061,0.423728814,1,0.942028986,0,0.75,0,High
S01652,0.176470588,1,2,1,0.836400818,0.333333333,0.695652174,0.714285714,0.949152542,1,0.31884058,3,0,0,Low
S01653,0.264705882,0,0,3,0.658486708,0,0.333333333,0.265306122,0,0,0.420289855,1,0.5,0,Low
S01654,0.205882353,1,0,2,0.249488753,0.666666667,0.68115942,0.551020408,0.898305085,2,0.753623188,1,1,0,High
S01655,0.441176471,0,2,0,0.875255624,0.333333333,0.855072464,0.408163265,0.440677966,2,0.072463768,3,1,0,Low
S01656,0.794117647,1,2,0,0.100204499,0,0.115942029,0.448979592,0.440677966,2,0,2,0.25,0,
S01657,0.676470588,0,0,2,0.81595092,1,0.826086957,0.755102041,0.406779661,2,0.782608696,1,0.25,1,High
S01658,0.852941176,0,1,3,0.703476483,1,0.31884058,0.959183673,0.86440678,0,0.072463768,1,0.5,0,Low
S01659,0.794117647,1,2,1,0.445807771,0,0.130434783,0.93877551,0.084745763,2,0.985507246,1,0.5,0,High
S01660,0.117647059,0,0,3,0.151329243,0.666666667,0.173913043,0.163265306,0.440677966,2,0.362318841,2,0.75,0,Low
S01661,0.176470588,0,2,4,0.261758691,0.666666667,0.289855072,0.204081633,0.372881356,1,0.536231884,2,0.25,0,Medium
S01662,0.647058824,0,2,1,0.678936605,0.666666667,0.333333333,0.530612245,0.338983051,2,0.739130435,1,0.5,0,Medium
S01663,0.117647059,0,0,3,0.932515337,0,0.956521739,0.775510204,0.084745763,1,0.086956522,1,1,0,Low
S01664,0.647058824,1,1,1,0.969325153,0,0.753623188,0.795918367,0.355932203,2,0.68115942,2,0.5,0,Medium
S01665,0.088235294,0,2,1,0.854805726,0,0.52173913,0.081632653,0.542372881,1,0.652173913,1,0.5,0,Medium
S01666,0.117647059,0,2,2,0.691206544,0.666666667,0.043478261,0.183673469,0.440677966,2,0.753623188,3,0,0,High
S01667,0.647058824,1,2,0,0.145194274,0,0.739130435,0.142857143,0.813559322,2,0.492753623,1,0.25,0,Low
S01668,0.5,1,0,4,0.374233129,0.333333333,0.927536232,0.06122449,0.440677966,0,0.31884058,1,0,0,Low
S01669,0.411764706,1,2,3,0.259713701,0.666666667,0.956521739,0.571428571,0.93220339,1,0,1,0,0,
S01670,0.735294118,0,2,0,0.615541922,0,0.913043478,0.918367347,0.338983051,0,0.043478261,1,0.25,0,Low
S01671,0.441176471,0,2,4,0.525562372,0,0.782608696,0.979591837,0.389830508,1,0.275362319,3,0.75,0,Low
S01672,0.088235294,0,2,0,0.226993865,0.666666667,0,0.693877551,0.169491525,1,0.623188406,2,0.25,0,Medium
S01673,0.176470588,0,1,4,0.926380368,1,0.579710145,0.183673469,0.101694915,1,0.260869565,0,1,1,Low
S01674,0.411764706,1,2,3,0.382413088,0.666666667,0.782608696,0.020408163,0.338983051,1,0.956521739,3,0.25,1,High
S01675,0.411764706,0,2,1,0.834355828,0,0.884057971,0.918367347,0.338983051,2,0.304347826,3,0.25,0,Low
S01676,0.588235294,0,0,4,0.462167689,1,0.15942029,0.367346939,0.525423729,1,0.898550725,1,0,0,High
S01677,0.764705882,0,1,1,0.656441718,1,0.971014493,1,0.152542373,2,0.565217391,3,1,0,Medium
S01678,0.764705882,0,2,1,0.038854806,0,0.768115942,0.87755102,0.169491525,2,0.956521739,1,0.25,0,High
S01679,0.823529412,0,0,3,0.321063395,1,0.449275362,0.551020408,0.084745763,0,0.202898551,2,1,0,Low
S01680,0.794117647,0,0,4,0.760736196,0,0.811594203,0.673469388,0.966101695,2,0.115942029,2,0.5,0,Low
S01681,0.558823529,1,2,0,0.611451943,0.333333333,0.884057971,0.204081633,0.593220339,2,0.449275362,1,0.25,0,Low
S01682,0.411764706,0,2,4,0.057259714,0.666666667,0.710144928,0.285714286,0.86440678,2,0.289855072,2,1,0,Low
S01683,0.264705882,1,1,4,0.605316973,0,0.913043478,0.12244898,0.542372881,2,0.347826087,1,0.5,1,Low
S01684,0.823529412,0,0,2,0.065439673,0.666666667,0.043478261,0.795918367,0.610169492,0,0.260869565,0,0.5,0,Low
S01685,0.705882353,0,2,4,0.895705521,1,0.956521739,0.979591837,0.152542373,0,0.579710145,3,1,0,Medium
S01686,0.529411765,0,0,1,0.709611452,1,0.420289855,0.959183673,0.186440678,0,0.855072464,0,0.25,0,High
S01687,0.647058824,0,0,3,0.99591002,0.666666667,0.260869565,0.591836735,0.694915254,1,0.652173913,3,0.5,0,Medium
S01688,0.441176471,0,1,3,0.685071575,1,0.869565217,0.204081633,0.711864407,2,0.739130435,1,1,0,Medium
S01689,0.264705882,1,2,0,0.586912065,0.333333333,0.347826087,0.285714286,0.983050847,0,0.797101449,3,0.25,1,High
S01690,0.088235294,1,2,1,0.449897751,0.666666667,0.434782609,0.734693878,0.915254237,2,0.101449275,0,1,0,Low
S01691,0.117647059,2,2,1,0.343558282,0.333333333,0.782608696,0.673469388,0.711864407,2,0.956521739,3,0.25,0,High
S01692,0.764705882,0,1,4,0.646216769,0.333333333,0.84057971,0.551020408,0.440677966,0,0.68115942,3,0.5,0,Medium
S01693,0.5,0,0,4,0.691206544,0.333333333,0.52173913,0.408163265,0,2,0.594202899,1,0,0,Medium
S01694,0.088235294,0,1,3,0.032719836,0.333333333,0.231884058,0.285714286,0.93220339,2,0.826086957,2,1,0,High
S01695,0.970588235,1,2,0,0.470347648,0.666666667,0.362318841,0.06122449,0.423728814,0,0.652173913,2,0.25,0,Medium
S01696,0.970588235,1,2,1,0.940695297,0,0.956521739,0.918367347,0.881355932,2,0.68115942,1,0.5,1,Medium
S01697,0.411764706,0,0,2,0.292433538,0.333333333,0.115942029,0.795918367,0.118644068,2,0.768115942,3,1,0,High
S01698,0.205882353,0,2,4,0.586912065,1,0.956521739,0.816326531,0.355932203,0,0.927536232,0,0.75,0,High
S01699,0.205882353,1,2,3,0.975460123,0.333333333,0.086956522,0.795918367,0.474576271,2,0.550724638,3,0.75,0,Medium
S01700,0.205882353,1,2,0,0.521472393,0.666666667,0.31884058,1,0.033898305,2,0.246376812,2,0.5,0,Low
S01701,0.676470588,0,0,3,0.049079755,0.666666667,0.927536232,0.448979592,0.677966102,2,0.275362319,3,0.25,0,Low
S01702,0.470588235,0,0,3,0.584867076,0,0.391304348,0,0.271186441,2,0.768115942,0,1,1,High
S01703,0.676470588,0,0,1,0.773006135,0,0.913043478,0.408163265,0.338983051,0,0.826086957,3,0.25,0,High
S01704,0.382352941,1,0,1,0.525562372,0.666666667,0.942028986,0.387755102,1,2,0.304347826,2,1,0,Low
S01705,0.705882353,1,0,2,0.764826176,0.333333333,0.956521739,0.367346939,0.389830508,1,0.188405797,2,0.25,0,Low
S01706,0.470588235,1,0,2,0.701431493,1,0.884057971,0.367346939,0.203389831,0,0.768115942,3,1,0,High
S01707,0.941176471,1,2,1,0.400817996,1,0.260869565,0.408163265,0.559322034,2,0.550724638,2,1,0,Medium
S01708,0.294117647,0,0,4,0.869120654,0.333333333,0.188405797,0.93877551,0.86440678,2,0.028985507,2,0,0,Low
S01709,0.117647059,1,2,3,0.895705521,0,0.376811594,0.816326531,0.474576271,2,0,0,0.25,0,
S01710,0.029411765,1,1,0,0.658486708,0.333333333,0.072463768,0.979591837,0.457627119,0,0.217391304,2,1,0,Low
S01711,0.441176471,1,2,2,0.856850716,0.666666667,0.463768116,0.020408163,0.457627119,1,0.826086957,1,0,0,High
S01712,0.470588235,0,0,0,0.867075665,0.666666667,0.217391304,0.959183673,0.93220339,2,0.275362319,1,1,0,Low
S01713,0.235294118,1,2,2,0.588957055,1,0.942028986,0.612244898,0.745762712,0,0.637681159,1,0.75,1,Medium
S01714,0.735294118,1,0,0,0.081799591,0.666666667,0.31884058,0.081632653,0.627118644,1,0.927536232,0,0.75,0,High
S01715,0.617647059,0,0,0,0.527607362,0.666666667,0.304347826,0.673469388,0.644067797,2,0.15942029,1,0.5,0,Low
S01716,0.617647059,0,2,0,0.343558282,0.666666667,0.884057971,0.653061224,0.13559322,1,0.550724638,3,0.75,0,Medium
S01717,0.029411765,0,2,0,0.952965235,0.666666667,0.289855072,0.632653061,0.915254237,2,0.347826087,1,0.75,0,Low
S01718,0.323529412,0,0,2,0.468302658,0,0.449275362,0.469387755,0.372881356,1,0.695652174,1,1,1,Medium
S01719,0.323529412,0,2,0,0.742331288,0,0.898550725,0.204081633,0.728813559,0,0.739130435,1,0,0,Medium
S01720,0.294117647,2,0,1,0.517382413,0.666666667,0.260869565,0.387755102,0.983050847,0,0.072463768,0,0.75,0,Low
S01721,0.382352941,0,0,4,0.959100204,0.666666667,0.144927536,0.163265306,0.881355932,2,0.333333333,3,0.25,0,Low
S01722,0.705882353,1,2,3,0.083844581,0.333333333,0.579710145,0.06122449,0.694915254,1,0.507246377,1,1,0,Medium
S01723,0.852941176,0,2,4,0.155419223,0.333333333,0.956521739,0.265306122,0.593220339,1,0.637681159,2,0,0,Medium
S01724,0.911764706,1,0,0,0.562372188,0.666666667,0.536231884,0.326530612,0.728813559,1,0.115942029,0,1,1,Low
S01725,0.235294118,1,1,1,0.282208589,0,1,0.102040816,0.898305085,1,0.550724638,1,1,0,Medium
S01726,0,1,0,2,0.558282209,0,0.536231884,0.489795918,0.305084746,0,0.173913043,1,1,0,Low
S01727,0.029411765,1,2,3,0.190184049,0,0.449275362,0.734693878,0.644067797,0,0.333333333,3,0.75,0,Low
S01728,0.382352941,1,1,3,0.429447853,1,0.47826087,0.959183673,0.169491525,2,0.666666667,3,0.5,0,Medium
S01729,0.676470588,0,0,2,0.077709611,0.666666667,0.724637681,0.428571429,0.576271186,0,0.710144928,2,0,1,Medium
S01730,0.941176471,0,2,3,0.169734151,0.333333333,0.231884058,0.102040816,0.440677966,2,0.797101449,2,1,0,High
S01731,0.294117647,2,0,3,0.865030675,0,0.753623188,0.816326531,0.966101695,0,0.434782609,3,1,0,Low
S01732,0.823529412,1,2,0,0.672801636,0.666666667,0.985507246,0.040816327,0.542372881,1,0.376811594,1,1,0,Low
S01733,0.411764706,2,2,3,0.310838446,1,0.333333333,0.183673469,0.525423729,1,0.724637681,1,0.25,1,Medium
S01734,0.176470588,0,2,1,0.016359918,0.333333333,0.449275362,0.081632653,0.254237288,1,0.188405797,3,1,0,Low
S01735,0.705882353,1,2,1,0.91002045,0,0.536231884,0.93877551,0.915254237,2,0.608695652,2,0.5,0,Medium
S01736,0,0,0,1,0.392638037,0.666666667,0.753623188,0.979591837,0.457627119,2,0.579710145,1,0.5,1,Medium
S01737,0.529411765,0,1,1,0.901840491,1,0.971014493,0.020408163,0.644067797,0,0.434782609,0,0,0,Low
S01738,0.5,1,2,2,0.678936605,1,0.84057971,0.265306122,0.627118644,1,0.246376812,2,1,0,Low
S01739,0.088235294,1,1,4,0.795501022,1,0.739130435,0.306122449,0.186440678,2,0,1,0.5,0,
S01740,0.147058824,0,2,0,0.885480573,0.333333333,0.275362319,0.102040816,0.152542373,2,0.144927536,3,1,1,Low
S01741,0.823529412,1,0,0,0.433537832,1,0.043478261,0.959183673,0.627118644,2,0.782608696,2,0.25,0,High
S01742,0.5,0,0,3,0.699386503,0.666666667,0.565217391,0.469387755,0.898305085,2,0.434782609,3,0.5,0,Low
S01743,0.117647059,1,0,4,0.286298569,0,0.579710145,0.959183673,0.355932203,2,0.869565217,0,0.5,1,High
S01744,0.676470588,0,2,4,0.081799591,0.333333333,0.68115942,0.387755102,0.355932203,0,0.507246377,0,0.75,0,Medium
S01745,0.705882353,1,2,2,0.987730061,0.333333333,0.246376812,0.673469388,0.338983051,0,0.31884058,2,1,0,Low
S01746,0,0,2,0,0.034764826,0,0.942028986,0.224489796,0.796610169,2,0.52173913,2,0.75,1,Medium
S01747,0.411764706,0,0,4,0.705521472,1,0.652173913,0.040816327,0.762711864,2,0,0,0,0,
S01748,0.617647059,0,2,3,0.406952965,0.333333333,0.333333333,0.612244898,0.474576271,2,0.550724638,0,1,0,Medium
S01749,0.117647059,0,0,0,0.971370143,0.666666667,0,0.571428571,0.491525424,0,0.550724638,3,1,1,Medium
S01750,0.882352941,1,2,2,0.020449898,0,0.014492754,0.959183673,0.610169492,0,0.507246377,0,0.5,0,Medium
S01751,0.764705882,0,0,0,0.067484663,1,0.927536232,0.428571429,0.152542373,0,0.31884058,3,0.75,0,Low
S01752,0.941176471,1,2,0,0.680981595,1,0.855072464,0.12244898,0.542372881,2,0.811594203,3,1,0,High
S01753,0.029411765,0,1,2,0.867075665,0.666666667,1,0.387755102,0.440677966,0,0.072463768,2,0.75,1,Low
S01754,0.794117647,1,0,4,0.668711656,1,0.043478261,0.93877551,0.525423729,2,0.710144928,0,0.5,0,Medium
S01755,0.911764706,1,0,0,0.938650307,1,0.68115942,0.918367347,0.457627119,0,0.956521739,3,0.5,0,High
S01756,0.264705882,0,2,2,0.466257669,0.333333333,0.52173913,0.387755102,0.016949153,2,0.463768116,3,1,0,Low
S01757,0.441176471,1,2,0,0.687116564,1,0.391304348,0.163265306,0.983050847,0,0.434782609,2,0.25,1,Low
S01758,0.088235294,1,2,1,0.163599182,0.333333333,0.31884058,0.163265306,0.169491525,2,0.550724638,0,0.75,0,Medium
S01759,0.323529412,2,2,1,0.145194274,0.666666667,0.333333333,0.285714286,0.966101695,2,0.333333333,3,0.75,0,Low
S01760,0.705882353,1,0,0,0.392638037,0.666666667,0.15942029,0.204081633,0.220338983,2,0.376811594,2,0,0,Low
S01761,0.941176471,0,1,0,0.580777096,1,0.347826087,0.102040816,0.186440678,0,0.507246377,2,0,1,Medium
S01762,0.235294118,0,1,0,0.157464213,0,0.405797101,0.102040816,0.983050847,1,0.52173913,1,0.25,0,Medium
S01763,0.235294118,0,0,0,0.204498978,0.666666667,0.898550725,0.306122449,0.186440678,0,0.913043478,0,0.5,0,High
S01764,0.529411765,1,2,3,0.515337423,0.333333333,0.217391304,0.204081633,0.372881356,2,0.188405797,2,0.5,0,Low
S01765,0,1,2,1,0.018404908,0.666666667,0.463768116,0.775510204,0.661016949,2,0.68115942,2,1,0,Medium
S01766,0.382352941,1,0,4,0.319018405,0,0.913043478,0.040816327,0.203389831,0,0.202898551,1,0.5,0,Low
S01767,0.617647059,1,0,4,0.413087935,0.666666667,0.579710145,0.836734694,0.898305085,1,0.782608696,3,0.5,0,High
S01768,0.411764706,0,1,2,0.623721881,0,0.275362319,0.183673469,0.677966102,2,0.971014493,1,1,0,High
S01769,0.852941176,0,2,0,0.408997955,1,0.68115942,0.714285714,0.677966102,2,0.173913043,3,0.75,0,Low
S01770,0.470588235,1,0,2,0.920245399,0.666666667,0.072463768,0.510204082,0.271186441,2,0.130434783,2,0.75,0,Low
S01771,0.470588235,2,0,2,0.932515337,0,0.507246377,0.020408163,0.288135593,2,0.144927536,2,0.5,0,Low
S01772,0.705882353,1,2,0,0.8200409,1,0.188405797,0.06122449,0.949152542,0,0.695652174,1,0.25,0,Medium
S01773,0.882352941,1,0,1,0.975460123,0,0.043478261,0.693877551,0.796610169,2,0.579710145,0,0.5,0,Medium
S01774,0.764705882,1,0,3,0.231083845,0.333333333,0.101449275,0.408163265,0.474576271,1,0.043478261,2,0.25,0,Low
S01775,0.441176471,0,2,3,0.484662577,1,0.057971014,0.244897959,0.152542373,2,0.115942029,3,0.25,0,Low
S01776,0.588235294,1,1,2,0.732106339,0,0.101449275,0.857142857,0.169491525,0,0.536231884,0,0.25,0,Medium
S01777,0.588235294,1,2,1,0.595092025,0.666666667,0.15942029,0.081632653,0.915254237,1,0.594202899,1,0.25,1,Medium
S01778,0.235294118,1,1,2,0.157464213,0,0.695652174,0.408163265,1,2,0.971014493,1,1,1,High
S01779,0.029411765,1,1,1,0.642126789,0.666666667,0.15942029,0.755102041,0.779661017,2,0.130434783,2,1,0,Low
S01780,0.5,1,0,2,0.54601227,0,0.130434783,0.979591837,0.949152542,2,0.536231884,1,0.5,0,Medium
S01781,0.205882353,0,2,0,0.059304703,0,0.173913043,0.632653061,0.237288136,0,0.391304348,1,1,0,Low
S01782,0.735294118,1,2,1,0.294478528,1,0.391304348,0.734693878,0.457627119,1,0.782608696,2,0.5,0,High
S01783,0.029411765,0,2,2,0.349693252,0.666666667,0.884057971,0.857142857,0.186440678,2,0.739130435,0,0,1,Medium
S01784,0.176470588,0,2,2,0.198364008,0.666666667,0,0.265306122,0.796610169,0,0.014492754,3,0.75,0,Low
S01785,1,1,2,0,0.828220859,0,0.507246377,0.87755102,0.06779661,2,0.753623188,0,0,1,High
S01786,0,0,2,1,0.464212679,0,0.826086957,0.897959184,0.050847458,2,0.275362319,3,1,0,Low
S01787,0.764705882,0,0,1,0.903885481,0,0.826086957,0.020408163,0.355932203,2,0.217391304,2,0.75,0,Low
S01788,0.470588235,0,1,1,0.715746421,1,0.536231884,0.510204082,0.915254237,2,0.492753623,0,1,0,Low
S01789,0.470588235,0,0,0,0.740286299,0.333333333,0.811594203,0.081632653,0.610169492,2,0.289855072,3,0.75,0,Low
S01790,0.823529412,0,1,4,0.707566462,1,0.101449275,0.489795918,0.203389831,2,0.637681159,3,0.25,0,Medium
S01791,0.676470588,1,0,2,0.380368098,1,0.913043478,0.857142857,0.254237288,0,0.637681159,2,0.25,0,Medium
S01792,0.382352941,0,2,2,0.881390593,0.666666667,0.188405797,0.346938776,0.169491525,2,0.565217391,0,0,0,Medium
S01793,0.647058824,0,2,0,0.987730061,0.666666667,1,0.816326531,0.203389831,1,0.768115942,0,0.5,0,High
S01794,0.558823529,1,0,1,0.306748466,0,0.869565217,0.020408163,0.491525424,1,0.449275362,0,1,0,Low
S01795,1,0,2,3,0.73006135,0.333333333,0.550724638,0.612244898,0.13559322,0,0.072463768,2,0.75,1,Low
S01796,0.294117647,0,0,2,0.713701431,0.666666667,0.884057971,0.306122449,0.93220339,0,0.84057971,0,0.25,1,High
S01797,0.176470588,0,2,4,0.392638037,0.666666667,0.724637681,0.346938776,0.237288136,2,0.623188406,2,0.75,0,Medium
S01798,0.117647059,0,0,1,0.965235174,0.333333333,0.579710145,0.816326531,0.627118644,2,0.84057971,0,1,1,High
S01799,0.911764706,0,2,2,0.955010225,0,0.84057971,0.591836735,0.101694915,1,0.101449275,0,0.5,0,Low
S01800,0.617647059,0,1,2,0.198364008,0.333333333,0.942028986,0.448979592,0.203389831,2,0.260869565,2,0.75,0,Low
S01801,0.647058824,0,0,1,0.120654397,0.333333333,0.289855072,0.836734694,0.084745763,2,0.449275362,2,0.75,1,Low
S01802,0.705882353,1,2,3,0.206543967,0.333333333,0.420289855,0.306122449,0.491525424,2,0.15942029,3,0.25,0,Low
S01803,0.705882353,1,1,1,0.807770961,1,0.31884058,0.734693878,0.169491525,2,0.420289855,1,0.5,0,Low
S01804,0.911764706,1,1,0,0.030674847,0,0.565217391,0.693877551,0.169491525,0,0,0,0.25,0,
S01805,0.470588235,0,2,3,0.151329243,0.666666667,0.52173913,0.510204082,0.86440678,2,0.565217391,1,0.25,0,Medium
S01806,0.441176471,1,1,4,0.139059305,0,0.420289855,0.93877551,0.288135593,2,0.855072464,1,0.5,0,High
S01807,0.823529412,0,0,2,0.437627812,0,0.31884058,0.510204082,0.661016949,2,0.246376812,3,0.25,0,Low
S01808,0.117647059,1,2,2,0.404907975,0.666666667,0.84057971,0.959183673,1,2,0.057971014,1,0.25,1,Low
S01809,0.764705882,1,0,2,0.018404908,1,0.623188406,1,0.288135593,2,0.260869565,3,1,1,Low
S01810,0.323529412,0,0,4,0.568507157,0.666666667,0.347826087,0.408163265,0.203389831,2,0.594202899,0,0.75,1,Medium
S01811,0.235294118,0,2,0,0.08793456,0,0.057971014,0.571428571,0.271186441,0,0.289855072,0,0.25,0,Low
S01812,0.029411765,0,2,1,0.838445808,0.666666667,0.057971014,0.020408163,0.237288136,2,0.31884058,3,0.75,0,Low
S01813,0.382352941,1,1,3,0.408997955,0,0,0.93877551,0.830508475,2,0.405797101,3,0,0,Low
S01814,0.558823529,2,0,1,0.72597137,0.666666667,0.768115942,0.653061224,0.525423729,2,0.637681159,2,0.75,0,Medium
S01815,1,1,1,0,0.832310838,0.333333333,0.898550725,0.612244898,0.288135593,1,0.420289855,0,1,0,Low
S01816,0.029411765,0,0,4,0.286298569,0.666666667,0.985507246,0.224489796,0.694915254,2,0.15942029,2,1,0,Low
S01817,0.294117647,0,2,3,0.519427403,0.666666667,0.782608696,0.387755102,0.966101695,2,0.434782609,2,0.5,0,Low
S01818,0.382352941,1,0,4,0.408997955,0,0.434782609,0.591836735,0.915254237,2,0.652173913,2,0.5,0,Medium
S01819,0.411764706,1,0,2,0.785276074,0,0.188405797,0.755102041,0.237288136,2,0.637681159,2,0.5,0,Medium
S01820,0.323529412,1,0,1,0.977505112,0.666666667,0.594202899,0.612244898,0.813559322,2,1,0,0,1,High
S01821,1,0,2,3,0.683026585,0.666666667,0.768115942,0.326530612,0.338983051,0,0,0,0.5,0,
S01822,0.470588235,0,1,4,0.396728016,0,0.623188406,0.632653061,0.881355932,2,0.710144928,2,0.75,0,Medium
S01823,0.411764706,2,0,3,0.439672802,1,0.739130435,0.632653061,0.406779661,0,0.565217391,0,0.75,0,Medium
S01824,0.529411765,0,0,3,0.069529652,1,0.130434783,0.020408163,0.389830508,0,0.942028986,1,0.25,0,High
S01825,0.264705882,2,0,2,0.785276074,0.333333333,0.753623188,0.224489796,0.711864407,2,0.492753623,1,0.25,0,Low
S01826,0.058823529,1,1,3,0.603271984,0.666666667,0.985507246,0.306122449,0.186440678,0,0.695652174,3,0,0,Medium
S01827,0.588235294,0,2,2,0.071574642,0,0.927536232,0.775510204,0.237288136,2,0.347826087,0,0,0,Low
S01828,0.382352941,1,1,4,0.830265849,0.666666667,0.275362319,0.469387755,0.559322034,2,0.927536232,3,0.75,0,High
S01829,0,0,2,4,0.462167689,1,0.47826087,0.918367347,0.016949153,1,0.130434783,0,0,0,Low
S01830,0.735294118,1,2,2,0.826175869,1,0.202898551,0.87755102,0.440677966,2,0.52173913,3,1,0,Medium
S01831,0.647058824,1,2,1,0.321063395,0,0.753623188,0.081632653,0.728813559,2,0.898550725,2,0.25,1,High
S01832,0.705882353,2,2,3,0.715746421,0.666666667,0.623188406,0.204081633,0.389830508,0,0.231884058,0,0.5,1,Low
S01833,0.823529412,0,2,0,0.754601227,0.666666667,0.304347826,0.285714286,0.033898305,1,0.695652174,0,0.75,0,Medium
S01834,0.735294118,0,0,4,0.926380368,0.666666667,0.449275362,0.918367347,0.338983051,1,0.956521739,1,0,0,High
S01835,0.235294118,2,2,1,0.200408998,0.666666667,0.217391304,0.591836735,0.118644068,0,0.275362319,3,0,0,Low
S01836,0.411764706,1,2,3,0.850715746,0.333333333,0.985507246,0.408163265,0.06779661,2,0.956521739,2,0.75,0,High
S01837,0.147058824,1,1,1,0.355828221,0.666666667,0.014492754,0.857142857,0.949152542,0,0.246376812,2,0,0,Low
S01838,0.382352941,0,0,2,0.916155419,0,0.289855072,0.714285714,0.033898305,2,0.565217391,0,0.75,0,Medium
S01839,0.264705882,1,0,4,0.72392638,0,0.869565217,0.040816327,0.508474576,2,0.52173913,0,0,0,Medium
S01840,0.058823529,1,2,4,0.658486708,0.333333333,0.753623188,0.653061224,0.118644068,0,0.101449275,0,0.25,1,Low
S01841,0.852941176,1,0,4,0.785276074,1,0.028985507,0.693877551,0.93220339,2,0.144927536,2,0,0,Low
S01842,0.382352941,0,1,1,0.777096115,0.333333333,0.014492754,0.653061224,0.084745763,0,0.695652174,3,0.5,0,Medium
S01843,0.941176471,0,2,2,0.102249489,0,0.202898551,0.12244898,0.13559322,2,0.942028986,0,0.75,0,High
S01844,0.382352941,2,2,3,0.460122699,0.666666667,0.913043478,0.510204082,0.93220339,2,0.072463768,2,0.75,1,Low
